place_id,kgmid,name,main_category,categories,rating,reviews,phone,website,address,detailed_address,coordinates,link,menu,order_online_links,featured_image,price_range,hours
ChIJpcJv3iVN4DsRT_O0I2P2lh8,/g/11y26yrv7y,Podi Cafe,South Indian restaurant,"[""South Indian restaurant"",""Breakfast restaurant"",""Coffee shop"",""Vegetarian restaurant""]",4,488,074358 88788,http://www.podicafe.com/,"G-4/5, Sangini Aspire, Pal, Hazira Rd, Adajan, Surat, Gujarat 395009","{""ward"":""Adajan Gam, Adajan"",""street"":""G-4/5, Sangini Aspire, Pal, Hazira Rd"",""city"":""Surat"",""postal_code"":""395009"",""state"":""Gujarat"",""country_code"":""IN""}","{""latitude"":21.181992899999997,""longitude"":72.7769679}",https://www.google.com/maps/place/Podi+Cafe/data=!4m7!3m6!1s0x3be04d25de6fc2a5:0x1f96f66323b4f34f!8m2!3d21.1819718!4d72.776864!16s%2Fg%2F11y26yrv7y!19sChIJpcJv3iVN4DsRT_O0I2P2lh8?authuser=0&rclk=1,,[],https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkAHV33BQAcl5NsepyiEPPwVNWefBTrJ0ARu-ijJ07d1PVLm38IKDXtPuPaPCi7xF_arT4JDmQzCmSa5jvVU9joPA1_Wr_15_xPAYjT2iE0fPMjQD2uP7x46iiQrszyzg13eL7rYg=w1920-h1080-k-no,400-600,"[{""day"":""Monday"",""times"":[""9 am-11 pm""]},{""day"":""Tuesday"",""times"":[""8 am-11 pm""]},{""day"":""Wednesday"",""times"":[""8 am-11 pm""]},{""day"":""Thursday"",""times"":[""8 am-11 pm""]},{""day"":""Friday"",""times"":[""8 am-11 pm""]},{""day"":""Saturday"",""times"":[""8 am-11 pm""]},{""day"":""Sunday"",""times"":[""8 am-11 pm""]}]"
ChIJEVlHaC9M4DsRL8pwVUR6Zz8,/g/1tjff98s,Sahkar Fast Food,Fast food restaurant,"[""Fast food restaurant"",""Breakfast restaurant""]",4.2,478,090810 80846,,"Rander Rd, near Pramukh Chambers, Siddhnath Mahadev Society, Tadwadi, Surat, Gujarat 395009","{""ward"":""Siddhnath Mahadev Society, Tadwadi"",""street"":""Rander Rd, near Pramukh Chambers"",""city"":""Surat"",""postal_code"":""395009"",""state"":""Gujarat"",""country_code"":""IN""}","{""latitude"":21.2071749,""longitude"":72.7967962}",https://www.google.com/maps/place/Sahkar+Fast+Food/data=!4m7!3m6!1s0x3be04c2f68475911:0x3f677a445570ca2f!8m2!3d21.2071749!4d72.7967962!16s%2Fg%2F1tjff98s!19sChIJEVlHaC9M4DsRL8pwVUR6Zz8?authuser=0&hl=en&g_ep=EgoyMDI2MDgxOS4wIJJjKgBIAVAD&rclk=1,,[],https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkCV1ZRKlQt6lZ2ARpTGepqre-1I1d8cwCgd2j-GInruqJ_bVBQOhRKiSgU8lJIJSqSTuNlBOn8jLf06mgbC0ax80YeivcHp4ZyUSGi-vhQ09ZIg81OviWSE1S49Tr0t1SrSMOo6Q=w1920-h1080-k-no,1-200,"[{""day"":""Monday"",""times"":[""9 am-11 pm""]},{""day"":""Tuesday"",""times"":[""9 am-11 pm""]},{""day"":""Wednesday"",""times"":[""9 am-11 pm""]},{""day"":""Thursday"",""times"":[""9 am-11 pm""]},{""day"":""Friday"",""times"":[""9 am-11 pm""]},{""day"":""Saturday"",""times"":[""9 am-11 pm""]},{""day"":""Sunday"",""times"":[""9 am-11 pm""]}]"
ChIJmTuIXn9N4DsRffPIrU92z9s,/g/11h7ft710f,DesiVidesi ~ Fusion Taste in Kullad,Restaurant,"[""Restaurant"",""Cafe"",""Fast food restaurant""]",4.3,473,098986 04745,,"Shop No 16, The Fantasia 2 Game Zone, Gaurav Path Road, Adajan, opp. Bagban Kratos Club, Pal Gam, Surat, Gujarat 394510","{""ward"":""Pal Gam"",""street"":""Shop No 16, The Fantasia 2 Game Zone, Gaurav Path Road, Adajan, opp. Bagban Kratos Club"",""city"":""Surat"",""postal_code"":""394510"",""state"":""Gujarat"",""country_code"":""IN""}","{""latitude"":21.1855118,""longitude"":72.771824}",https://www.google.com/maps/place/DesiVidesi+~+Fusion+Taste+in+Kullad/data=!4m7!3m6!1s0x3be04d7f5e883b99:0xdbcf764fadc8f37d!8m2!3d21.1855118!4d72.771824!16s%2Fg%2F11h7ft710f!19sChIJmTuIXn9N4DsRffPIrU92z9s?authuser=0&hl=en&g_ep=EgoyMDI2MDgxOS4wIJJjKgBIAVAD&rclk=1,"{""link"":""http://www.desividesicafe.com/"",""source"":""desividesicafe.com""}",[],https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlZ94CE-gC3O95NFBaqOABCeA7vehesTxaWfZDMVfXRyOsXHphY0t4N0H0ZXZb2PegBnLt_U2WGgApYHN_M0kTGMKYjMs503F3_wYRTDAgwW0ZbvPAkTI0B77zyJqRBAI5L8iym=w1920-h1080-k-no,200-400,[]
ChIJCelCHwBN4DsRsNRBXm5ZUNA,/g/11mcrxbsfv,"HL FRANKIE (Pal, Surat)",Fast food restaurant,"[""Fast food restaurant""]",4.9,465,,https://zomato.onelink.me/xqzv/yeq8plhz,"Shop no. 7, The Galleria, near Sanjeevkumar Auditorium, opp. 3 Seventy Kitchen, Pal, Adajan, Surat, Gujarat 394510","{""ward"":""Pal, Adajan"",""street"":""Shop no. 7, The Galleria, near Sanjeevkumar Auditorium, opp. 3 Seventy Kitchen"",""city"":""Surat"",""postal_code"":""394510"",""state"":""Gujarat"",""country_code"":""IN""}","{""latitude"":21.1855993,""longitude"":72.7832549}","https://www.google.com/maps/place/HL+FRANKIE+(Pal,+Surat)/data=!4m7!3m6!1s0x3be04d001f42e909:0xd050596e5e41d4b0!8m2!3d21.1855993!4d72.7832549!16s%2Fg%2F11mcrxbsfv!19sChIJCelCHwBN4DsRsNRBXm5ZUNA?authuser=0&hl=en&g_ep=EgoyMDI2MDgxOS4wIJJjKgBIAVAD&rclk=1",,"[{""link"":""https://www.swiggy.com/restaurants/h-l-frankie-the-gallaria-adajan-surat-1053295/dineout?is_retargeting=true&media_source=GoogleReserve&utm_campaign=GoogleMap&utm_source=GoogleReserve"",""source"":""swiggy.com""}]",https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmHrPsRuQBqnVEO0QXUHEQPX2Oib51B3OOvFzaWFZNoPLV37JtixcOPo8RJmLCAv9qRh9sLD230jAwxOlf6xer4KtDtDvW3iP_uBkdBAIbQsm3cjJbXCa-BmWHyPHHKztYSTQXhh_3_Fzbl=w1920-h1080-k-no,1-200,"[{""day"":""Monday"",""times"":[""11 am-3 am""]},{""day"":""Tuesday"",""times"":[""11 am-3 am""]},{""day"":""Wednesday"",""times"":[""11 am-3 am""]},{""day"":""Thursday"",""times"":[""11 am-3 am""]},{""day"":""Friday"",""times"":[""11 am-3 am""]},{""day"":""Saturday"",""times"":[""11 am-3 am""]},{""day"":""Sunday"",""times"":[""11 am-3 am""]}]"
ChIJI4N0OwBN4DsRGn4lxASwbvs,/g/11yf0bzgzx,Achija Gujarati Thal (Surat),Restaurant,"[""Restaurant"",""Indian restaurant""]",4.1,453,070963 15500,,"Fortune Highstreet GF, Madhuvan Cir, near western area, Adajan Gam, Adajan, Surat, Gujarat 395009","{""ward"":""Adajan Gam, Adajan"",""street"":""Fortune Highstreet GF, Madhuvan Cir, near western area"",""city"":""Surat"",""postal_code"":""395009"",""state"":""Gujarat"",""country_code"":""IN""}","{""latitude"":21.1908542,""longitude"":72.78573209999999}",https://www.google.com/maps/place/Achija+Gujarati+Thal+(Surat)/data=!4m7!3m6!1s0x3be04d003b748323:0xfb6eb004c4257e1a!8m2!3d21.1908542!4d72.7857321!16s%2Fg%2F11yf0bzgzx!19sChIJI4N0OwBN4DsRGn4lxASwbvs?authuser=0&hl=en&g_ep=EgoyMDI2MDgxOS4wIJJjKgBIAVAD&rclk=1,,"[{""link"":""https://www.eazydiner.com/surat/achija-gujarati-thali-adajan-surat-713256"",""source"":""eazydiner.com""}]",https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmGaFH4b91qKe1HdjV7U619jsjPfc04TjwKjSlh9EBJKlaILxJ5gWTnEOzCn4jjc4HcG5V4_LUSJLB9jHxt1P_B2aew-C1jpwZaJc8dft0gP023gqAHtR2IwP8fDlv91Vf5qg2vb0ZGj4Rr=w1920-h1080-k-no,400-600,"[{""day"":""Monday"",""times"":[""11 am-3 pm"",""7-11 pm""]},{""day"":""Tuesday"",""times"":[""11 am-3 pm"",""7-11 pm""]},{""day"":""Wednesday"",""times"":[""11 am-3 pm"",""7-11 pm""]},{""day"":""Thursday"",""times"":[""11 am-3 pm"",""7-11 pm""]},{""day"":""Friday"",""times"":[""11 am-3 pm"",""7-11 pm""]},{""day"":""Saturday"",""times"":[""11 am-3 pm"",""7-11 pm""]},{""day"":""Sunday"",""times"":[""11 am-3 pm"",""7-11 pm""]}]"
ChIJq4cmu6FN4DsRVmhhrVdazzc,/g/11y0s3lf9z,Vandhara,Restaurant,"[""Restaurant""]",4.2,431,085114 41871,,"Plot No. 22, Hazira Rd, beside Bhulka Vihar School, Pal Gam, Surat, Gujarat 394510","{""ward"":""Pal Gam"",""street"":""Plot No. 22, Hazira Rd, beside Bhulka Vihar School"",""city"":""Surat"",""postal_code"":""394510"",""state"":""Gujarat"",""country_code"":""IN""}","{""latitude"":21.1807099,""longitude"":72.7708066}",https://www.google.com/maps/place/Vandhara/data=!4m7!3m6!1s0x3be04da1bb2687ab:0x37cf5a57ad616856!8m2!3d21.1807099!4d72.7708066!16s%2Fg%2F11y0s3lf9z!19sChIJq4cmu6FN4DsRVmhhrVdazzc?authuser=0&hl=en&rclk=1,,[],https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmC6DESCbUInHBpe8f6bclNKlnHgefC9TS5d5sDLqTgmXSkiJ9EBrGKzSwtgPP4OZAaFUGFOUaJ4ovqyrq-1lwT70ZScNBfz7tGTVvSU2kR1HR1iRbCaWLa0ZQcmB8wfYaJfN5n04xITPr1=w1920-h1080-k-no,"600-1,400","[{""day"":""Monday"",""times"":[""12-11 pm""]},{""day"":""Tuesday"",""times"":[""12-11 pm""]},{""day"":""Wednesday"",""times"":[""12-11 pm""]},{""day"":""Thursday"",""times"":[""12-11 pm""]},{""day"":""Friday"",""times"":[""12-11 pm""]},{""day"":""Saturday"",""times"":[""12-11 pm""]},{""day"":""Sunday"",""times"":[""12-11 pm""]}]"
ChIJid61SDlN4DsR-lym6IdTjJI,/g/11js59mbh0,Punjabi Di Hatti,North Indian restaurant,"[""North Indian restaurant"",""Indian restaurant"",""Punjabi restaurant"",""Restaurant"",""Vegetarian restaurant""]",4,426,074350 00196,http://www.punjabidihatti.com/,"GF-18,19,20,Western Arena complex,nr madhuvan circle,Pal-Green city road,Pal, Adajan, Surat, Gujarat 395009","{""ward"":""Adajan Gam, Adajan"",""street"":""GF-18,19,20,Western Arena complex,nr madhuvan circle,Pal-Green city road,Pal"",""city"":""Surat"",""postal_code"":""395009"",""state"":""Gujarat"",""country_code"":""IN""}","{""latitude"":21.190220999999998,""longitude"":72.7858423}",https://www.google.com/maps/place/Punjabi+Di+Hatti/data=!4m7!3m6!1s0x3be04d3948b5de89:0x928c5387e8a65cfa!8m2!3d21.190518!4d72.7857899!16s%2Fg%2F11js59mbh0!19sChIJid61SDlN4DsR-lym6IdTjJI?authuser=0&rclk=1&hl=en,"{""link"":""https://www.zomato.com/surat/punjabi-di-hatti-adajan-gam/order"",""source"":""zomato.com""}","[{""link"":""https://www.swiggy.com/restaurants/punjab-di-hatti-adajan-gam-koramangala-surat-1023933/dineout?is_retargeting=true&media_source=GoogleReserve&utm_campaign=GoogleMap&utm_source=GoogleReserve"",""source"":""swiggy.com""}]",https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlUAXW2NMJq3S6Situh8kv-7i5pI2ziQfamXow6bSUf-5RbFQ-17oSxb7zZoZLm8QWme3CY8pDoW1p6VfK88sHUIG8iF-TXNaKvy7UYEbpL-TdTtxS3STWUcxWmqsf7vkoca3VslA=w1920-h1080-k-no,200-400,"[{""day"":""Monday"",""times"":[""11 am-4 pm"",""6-11 pm""]},{""day"":""Tuesday"",""times"":[""11 am-4 pm"",""6-11 pm""]},{""day"":""Wednesday"",""times"":[""11 am-4 pm"",""6-11 pm""]},{""day"":""Thursday"",""times"":[""11 am-4 pm"",""6-11 pm""]},{""day"":""Friday"",""times"":[""11 am-4 pm"",""6-11 pm""]},{""day"":""Saturday"",""times"":[""11 am-4 pm"",""6-11 pm""]},{""day"":""Sunday"",""times"":[""11 am-11 pm""]}]"
ChIJ05BAGnhN4DsRGYGEW7vmXBc,/g/11kk13vzr8,Skydeck - Rooftop Multi Cusin Restaurant,Family restaurant,"[""Family restaurant"",""Chinese restaurant"",""Continental restaurant"",""Indian restaurant""]",4,424,078742 29747,https://skydeckrooftop.com/,"10th Floor, A, Vivanta Icon, LP Savani Rd, opp. Shell Petrol pump, Adajan Gam, Adajan, Surat, Gujarat 395009","{""ward"":""Adajan Gam, Adajan"",""street"":""10th Floor, A, Vivanta Icon, LP Savani Rd, opp. Shell Petrol pump"",""city"":""Surat"",""postal_code"":""395009"",""state"":""Gujarat"",""country_code"":""IN""}","{""latitude"":21.1892888,""longitude"":72.7889819}",https://www.google.com/maps/place/Skydeck+-+Rooftop+Multi+Cusin+Restaurant/data=!4m7!3m6!1s0x3be04d781a4090d3:0x175ce6bb5b848119!8m2!3d21.1892888!4d72.7889819!16s%2Fg%2F11kk13vzr8!19sChIJ05BAGnhN4DsRGYGEW7vmXBc?authuser=0&rclk=1,"{""link"":""https://skydeckrooftop.com/onlineorder/orders/menu"",""source"":""skydeckrooftop.com""}",[],https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkev0hy1b2xQVq3j_Ar7aFPduK4ilhyOJli9KF9KkFW961wWA0zPygCq1whkLoMuIRzCCv5bKVixp0rA06zxfppmokYwbpGZaqqEzd25LANKNP_5y6tUB6UvJNOmCjdq4lkZY0a=w1920-h1080-k-no,400-600,[]
ChIJF6J0ERtN4DsRwsljgT3CLx4,/g/11xp1d0gr9,"Shivv Signature - The Multicuisine Restaurant and banquet hall, party plot, kids play ground",Restaurant,"[""Restaurant""]",4.7,413,072019 66999,,"Shivv Signature Restuarant, Baghban circle, Gaurav Path Road, Pal Gam, Surat, Gujarat 395009","{""ward"":""Pal Gam"",""street"":""Shivv Signature Restuarant, Baghban circle, Gaurav Path Road"",""city"":""Surat"",""postal_code"":""395009"",""state"":""Gujarat"",""country_code"":""IN""}","{""latitude"":21.1909971,""longitude"":72.7719566}",https://www.google.com/maps/place/Shivv+Signature+-+The+MultiCuisine+Restaurant/data=!4m7!3m6!1s0x3be04d1b1174a217:0x1e2fc23d8163c9c2!8m2!3d21.1909971!4d72.7719566!16s%2Fg%2F11xp1d0gr9!19sChIJF6J0ERtN4DsRwsljgT3CLx4?authuser=0&rclk=1&hl=en,,"[{""link"":""https://www.district.in/dining/surat/shivv-signature-the-multi-cuisine-restaurant-pal-gam/book?utm_source=rwg"",""source"":""district.in""},{""link"":""https://www.eazydiner.com/surat/shivv-signature-the-multicuisine-restaurant-pal-gam-surat-710825"",""source"":""eazydiner.com""},{""link"":""https://www.zomato.com/surat/shivv-signature-the-multi-cuisine-restaurant-pal-gam/book?utm_source=rwg"",""source"":""zomato.com""}]",https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnJ5tCOGdJah03-EJiI8ZHH_IyHnhLtCpbqFvbfb2JNYaAOJ11B1lu5CzFpS69MHJF7jn1n2eo9GQ5O7SXNdkYV35H3Z1p_aLK5YYvowIzD7bb0IthyEhXJWdu5pSl2Q7SWLH8S0c7BXCmJ=w1920-h1080-k-no,400-600,"[{""day"":""Monday"",""times"":[""11 am-11 pm""]},{""day"":""Tuesday"",""times"":[""11 am-11 pm""]},{""day"":""Wednesday"",""times"":[""11 am-11 pm""]},{""day"":""Thursday"",""times"":[""11 am-11 pm""]},{""day"":""Friday"",""times"":[""11 am-11 pm""]},{""day"":""Saturday"",""times"":[""11 am-11 pm""]},{""day"":""Sunday"",""times"":[""11 am-11 pm""]}]"
ChIJx_0l0wJN4DsRUXTe6Z94pq0,/g/11yb9_ns47,Annam Authentically South,South Indian restaurant,"[""South Indian restaurant""]",4.6,412,,,"Shop no.2, TGB Circle, Millionaire Business Park, LP Savani Rd, TGB, Adajan Gam, Adajan, Surat, Gujarat 395009","{""ward"":""TGB, Adajan Gam, Adajan"",""street"":""Shop no.2, TGB Circle, Millionaire Business Park, LP Savani Rd"",""city"":""Surat"",""postal_code"":""395009"",""state"":""Gujarat"",""country_code"":""IN""}","{""latitude"":21.193953999999998,""longitude"":72.7871373}",https://www.google.com/maps/place/Annam+Authentically+South/data=!4m7!3m6!1s0x3be04d02d325fdc7:0xada6789fe9de7451!8m2!3d21.193954!4d72.7871373!16s%2Fg%2F11yb9_ns47!19sChIJx_0l0wJN4DsRUXTe6Z94pq0?authuser=0&rclk=1,,[],https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkOlnRo8laPw9Mg7BO3lqYal1a5MenQ8VtSuQLCgzpUKb_HIUnXUHfURR3QW-88CsJ7-a3sTH4bkPoN2m4XCGb2AxSvLOODmXubXLAZkI2ff7-grNWMeYo9s8p4BI5sAbXUnvuVow=w1920-h1080-k-no,200-400,[]
ChIJN2juEqJN4DsRFFSGb0-O6hM,/g/11tx9h4rf7,"Theobroma Bakery and Cake Shop - Adajan, Surat",Cake shop,"[""Cake shop"",""Bakery and Cake Shop"",""Cafe"",""Cupcake shop"",""Pastry shop"",""Patisserie"",""Wedding bakery"",""Wholesale bakery""]",4.5,391,081828 81881,https://order.theobroma.in/order/theobroma-adajan-surat,"Municipal Corporation, Shop No.1, G.F., Wood Square, Nr Madhuvan Circle, L.P. Savani, Road, Adajan, Surat, Gujarat 395009","{""ward"":""TGB, Adajan Gam, Adajan"",""street"":""Municipal Corporation, Shop No.1, G.F., Wood Square, Nr Madhuvan Circle, L.P. Savani, Road"",""city"":""Surat"",""postal_code"":""395009"",""state"":""Gujarat"",""country_code"":""IN""}","{""latitude"":21.1928905,""longitude"":72.78772649999999}","https://www.google.com/maps/place/Theobroma+Bakery+and+Cake+Shop+-+Adajan,+Surat/data=!4m7!3m6!1s0x3be04da212ee6837:0x13ea8e4f6f865414!8m2!3d21.1928905!4d72.7877265!16s%2Fg%2F11tx9h4rf7!19sChIJN2juEqJN4DsRFFSGb0-O6hM?authuser=0&hl=en&g_ep=EgoyMDI2MDgxOS4wIJJjKgBIAVAD&rclk=1","{""link"":""https://order.theobroma.in/order/theobroma-adajan-surat"",""source"":""order.theobroma.in""}",[],https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkrWF1pl0ysSSusHTrfDtwFoN4gD_sgnwCVZEuhvBpdNLLOtFKRCWL4X9UydeavGGhbGnM7BEgsfkB7FJMWAuqF0ulZWVoYoAwz7uKV7paScyntE2dTHWyoNLVHtiodvFblgaEayuevGhOt=w1920-h1080-k-no,200-800,"[{""day"":""Monday"",""times"":[""8 am-12 am""]},{""day"":""Tuesday"",""times"":[""8 am-12 am""]},{""day"":""Wednesday"",""times"":[""8 am-12 am""]},{""day"":""Thursday"",""times"":[""8 am-12 am""]},{""day"":""Friday"",""times"":[""8 am-12 am""]},{""day"":""Saturday"",""times"":[""8 am-12 am""]},{""day"":""Sunday"",""times"":[""8 am-12 am""]}]"
ChIJWzhhI3BN4DsRhf6aT49ztIw,/g/11vlzk1ryb,Byting Korner,Fast food restaurant,"[""Fast food restaurant""]",4.7,376,099798 99344,https://www.bytingkorner.co.in/,"13, Ahura Nagar Soc, beside Apollo Pharmacy, Aahura Nagar Society, Adajan Gam, Adajan, Surat, Gujarat 395009","{""ward"":""Aahura Nagar Society, Adajan Gam, Adajan"",""street"":""13, Ahura Nagar Soc, beside Apollo Pharmacy"",""city"":""Surat"",""postal_code"":""395009"",""state"":""Gujarat"",""country_code"":""IN""}","{""latitude"":21.1903878,""longitude"":72.7971349}",https://www.google.com/maps/place/Byting+Korner/data=!4m7!3m6!1s0x3be04d702361385b:0x8cb4738f4f9afe85!8m2!3d21.1903878!4d72.7971349!16s%2Fg%2F11vlzk1ryb!19sChIJWzhhI3BN4DsRhf6aT49ztIw?authuser=0&hl=en&g_ep=EgoyMDI2MDgxOS4wIJJjKgBIAVAD&rclk=1,"{""link"":""https://www.bytingkorner.co.in/menu/"",""source"":""bytingkorner.co.in""}",[],https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnO-T8f8dtjQxhczfupTe8S0norOvDZUH-E0CI-VpJK9c_iupCrG0o2_iIzlbNdQRc5vUbcAsMlbM38Qy2Eyd-O-cc-clNkS4LUeRhKE0d2HS4U7iZRqxXXV3alcVxjdIwgG0PK=w1920-h1080-k-no,1-200,"[{""day"":""Monday"",""times"":[""11 am-11 pm""]},{""day"":""Tuesday"",""times"":[""11 am-11 pm""]},{""day"":""Wednesday"",""times"":[""11 am-11 pm""]},{""day"":""Thursday"",""times"":[""11 am-11 pm""]},{""day"":""Friday"",""times"":[""11 am-11 pm""]},{""day"":""Saturday"",""times"":[""11 am-11 pm""]},{""day"":""Sunday"",""times"":[""11 am-11 pm""]}]"
ChIJw8wc5R5P4DsRhhPv2vdEnOU,/g/11nhhlg6ft,"SHREE RAJ VEG KHAUSA, ALOOPURI AND CAFE, ATHWA GATE",Restaurant,"[""Restaurant""]",4.8,367,099788 36655,http://www.rajkhausa.com/,"9,10,11, Neelgagan Apartment, opp. HDFC Bank, Appt, Athwa Gate, Surat, Gujarat 395001","{""ward"":""Appt, Athwa Gate"",""street"":""9,10,11, Neelgagan Apartment, opp. HDFC Bank"",""city"":""Surat"",""postal_code"":""395001"",""state"":""Gujarat"",""country_code"":""IN""}","{""latitude"":21.1853643,""longitude"":72.80985249999999}","https://www.google.com/maps/place/SHREE+RAJ+VEG+KHAUSA,+ALOOPURI+AND+CAFE,+ATHWA+GATE/data=!4m7!3m6!1s0x3be04f1ee51cccc3:0xe59c44f7daef1386!8m2!3d21.1853643!4d72.8098525!16s%2Fg%2F11nhhlg6ft!19sChIJw8wc5R5P4DsRhhPv2vdEnOU?authuser=0&hl=en&rclk=1",,[],https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnIDIwjP_RySQ5NzAlvUQ756P-PE2REr6TgSSdAzgGTkLaPClUHPtSnQNbwlQRqvivmDe7siHBH6gjV-ySiwqDE2-LPFEdoFzABYAMHbP3vu3rW54mvxQ6RE1YiNbLiESKpxBWBWv0F8lbD=w1920-h1080-k-no,,"[{""day"":""Monday"",""times"":[""Open 24 hours""]},{""day"":""Tuesday"",""times"":[""Open 24 hours""]},{""day"":""Wednesday"",""times"":[""Open 24 hours""]},{""day"":""Thursday"",""times"":[""Open 24 hours""]},{""day"":""Friday"",""times"":[""Open 24 hours""]},{""day"":""Saturday"",""times"":[""Open 24 hours""]},{""day"":""Sunday"",""times"":[""Open 24 hours""]}]"
ChIJTQJTz6tN4DsRKInNmUpXh2s,/g/11g230dm5m,Surat Khaman House,Fast food restaurant,"[""Fast food restaurant""]",4.2,363,099246 66000,,"5QQC+P65 Mukesh Hardwere, Green City Rd, Pal Gam, Surat, Gujarat 394510","{""ward"":""Pal Gam"",""street"":""5QQC+P65 Mukesh Hardwere, Green City Rd"",""city"":""Surat"",""postal_code"":""394510"",""state"":""Gujarat"",""country_code"":""IN""}","{""latitude"":21.189273399999998,""longitude"":72.770603}",https://www.google.com/maps/place/Surat+Khaman+House/data=!4m7!3m6!1s0x3be04dabcf53024d:0x6b87574a99cd8928!8m2!3d21.1892734!4d72.770603!16s%2Fg%2F11g230dm5m!19sChIJTQJTz6tN4DsRKInNmUpXh2s?authuser=0&hl=en&g_ep=EgoyMDI2MDgxOS4wIJJjKgBIAVAD&rclk=1,,[],https://lh3.googleusercontent.com/gps-cs-s/AHRPTWknRtR5XJ46Mx6J5PvVwdn_anaFSghT55cxk1C2bt8m5Wpdp5zZfGWYyecpSfXNNW9peT39619i6L0O51G2vURbooOTC5X935do9zf8Uv6UzjJP1yveQ6ziU0Zh4TOuD-KLaCkq=w1920-h1080-k-no,1-200,"[{""day"":""Monday"",""times"":[""9 am-9 pm""]},{""day"":""Tuesday"",""times"":[""9 am-9 pm""]},{""day"":""Wednesday"",""times"":[""9 am-9 pm""]},{""day"":""Thursday"",""times"":[""9 am-9 pm""]},{""day"":""Friday"",""times"":[""9 am-9 pm""]},{""day"":""Saturday"",""times"":[""9 am-9 pm""]},{""day"":""Sunday"",""times"":[""8 am-8:30 pm""]}]"
ChIJvX1edABN4DsRJo9MYhistbI,/g/11y621w0k0,Shree Laksshmi Restaurant - The South Indian Cafe,Vegetarian restaurant,"[""Vegetarian restaurant"",""South Indian restaurant""]",4.6,361,076000 31717,https://www.ahsllp.in/,"Athletica, opp. Lourdes Convent School, near Indoor Stadium Lane, Meghdoot Society, Athwalines, Athwa, Surat, Gujarat 395007","{""ward"":""Meghdoot Society, Athwalines, Athwa"",""street"":""Athletica, opp. Lourdes Convent School, near Indoor Stadium Lane"",""city"":""Surat"",""postal_code"":""395007"",""state"":""Gujarat"",""country_code"":""IN""}","{""latitude"":21.177511,""longitude"":72.8011784}",https://www.google.com/maps/place/Shree+Laksshmi+Restaurant+-+The+South+Indian+Cafe/data=!4m7!3m6!1s0x3be04d00745e7dbd:0xb2b5ac18624c8f26!8m2!3d21.177511!4d72.8011784!16s%2Fg%2F11y621w0k0!19sChIJvX1edABN4DsRJo9MYhistbI?authuser=0&rclk=1&hl=en,"{""link"":""https://drive.google.com/file/d/1ZB4j1LxNgodrriO69C6WLTfm7om8ecdo/view?usp=drive_link"",""source"":""drive.google.com""}",[],https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlfBP_NEP8rcXSst64y1fLeojrMby_KScu8VwNQoH41yRSv7Filo-MaAjxg3TM7OsoCv38ZSOcVZ0kZQk5QKYxFxvGVCNhSMrugGfPG3itjJI1Mc6XvE_0ToHyvTFVP7XL9Dy4XBw=w1920-h1080-k-no,200-400,"[{""day"":""Monday"",""times"":[""7 am-11 pm""]},{""day"":""Tuesday"",""times"":[""7 am-11 pm""]},{""day"":""Wednesday"",""times"":[""7 am-11 pm""]},{""day"":""Thursday"",""times"":[""7 am-11 pm""]},{""day"":""Friday"",""times"":[""7 am-11 pm""]},{""day"":""Saturday"",""times"":[""7 am-11 pm""]},{""day"":""Sunday"",""times"":[""7 am-11 pm""]}]"
